time,open,high,low,close,Volume
2024-05-20T10:00:00-07:00,178.27,178.37,178.23,178.3,9615
2024-05-20T10:05:00-07:00,178.28,178.37,178.27,178.36,5356
2024-05-20T10:10:00-07:00,178.35,178.36,178.28,178.3,5917
2024-05-20T10:15:00-07:00,178.3,178.38,178.26,178.33,6977
2024-05-20T10:20:00-07:00,178.32,178.34,178.17,178.19,9122
2024-05-20T10:25:00-07:00,178.18,178.2,177.94,178,12486
2024-05-20T10:30:00-07:00,178.01,178.02,177.92,177.97,6641
2024-05-20T10:35:00-07:00,177.96,177.96,177.81,177.91,8741
2024-05-20T10:40:00-07:00,177.9,178.07,177.89,178.06,7024
2024-05-20T10:45:00-07:00,178.05,178.21,178.04,178.15,4384
2024-05-20T10:50:00-07:00,178.16,178.23,178.13,178.17,6486
2024-05-20T10:55:00-07:00,178.16,178.27,178.1,178.21,5614
2024-05-20T11:00:00-07:00,178.19,178.34,178.19,178.27,6307
2024-05-20T11:05:00-07:00,178.27,178.37,178.01,178.19,14480
2024-05-20T11:10:00-07:00,178.22,178.36,178.18,178.22,6556
2024-05-20T11:15:00-07:00,178.21,178.31,178.1,178.2,5946
2024-05-20T11:20:00-07:00,178.21,178.26,178.17,178.2,9595
2024-05-20T11:25:00-07:00,178.2,178.4,178.18,178.4,4758
2024-05-20T11:30:00-07:00,178.41,178.45,178.36,178.38,6998
2024-05-20T11:35:00-07:00,178.41,178.41,178.34,178.41,9372
2024-05-20T11:40:00-07:00,178.41,178.53,178.41,178.53,18436
2024-05-20T11:45:00-07:00,178.54,178.54,178.44,178.45,7678
2024-05-20T11:50:00-07:00,178.44,178.52,178.44,178.49,7626
2024-05-20T11:55:00-07:00,178.49,178.49,178.34,178.35,12150
2024-05-20T12:00:00-07:00,178.34,178.56,178.32,178.55,12801
2024-05-20T12:05:00-07:00,178.56,178.68,178.5,178.65,11792
2024-05-20T12:10:00-07:00,178.66,178.76,178.65,178.73,11073
2024-05-20T12:15:00-07:00,178.72,178.88,178.71,178.82,15531
2024-05-20T12:20:00-07:00,178.81,178.84,178.73,178.83,12201
2024-05-20T12:25:00-07:00,178.83,178.84,178.69,178.71,12153
2024-05-20T12:30:00-07:00,178.72,178.92,178.69,178.69,13058
2024-05-20T12:35:00-07:00,178.71,178.73,178.61,178.7,12557
2024-05-20T12:40:00-07:00,178.71,178.76,178.62,178.62,12916
2024-05-20T12:45:00-07:00,178.61,178.65,178.4,178.43,28523
2024-05-20T12:50:00-07:00,178.43,178.65,178.43,178.6,78346
2024-05-20T12:55:00-07:00,178.56,178.59,178.23,178.47,147794
2024-05-21T06:30:00-07:00,178.405,178.42,177.3,177.56,72083
2024-05-21T06:35:00-07:00,177.56,178.5,177.55,178.33,27793
2024-05-21T06:40:00-07:00,178.33,178.38,177.97,178.21,23500
2024-05-21T06:45:00-07:00,178.21,178.29,177.73,178.19,41606
2024-05-21T06:50:00-07:00,178.2,178.95,178.17,178.65,26186
2024-05-21T06:55:00-07:00,178.65,178.97,178.55,178.87,30108
2024-05-21T07:00:00-07:00,178.9,179.19,178.77,179.08,42147
2024-05-21T07:05:00-07:00,179.06,179.19,178.87,179.13,16761
2024-05-21T07:10:00-07:00,179.14,179.24,178.95,178.95,17909
2024-05-21T07:15:00-07:00,178.96,179.23,178.85,178.87,21560
2024-05-21T07:20:00-07:00,178.87,179.12,178.82,179.12,14616
2024-05-21T07:25:00-07:00,179.14,179.19,178.99,179.08,16995
2024-05-21T07:30:00-07:00,179.08,179.2,179.01,179.1,11827
2024-05-21T07:35:00-07:00,179.1,179.27,179.01,179.19,19930
2024-05-21T07:40:00-07:00,179.23,179.34,179.03,179.11,25563
2024-05-21T07:45:00-07:00,179.11,179.26,179.03,179.16,13049
2024-05-21T07:50:00-07:00,179.19,179.19,179,179.17,9734
2024-05-21T07:55:00-07:00,179.17,179.17,179.03,179.11,11715
2024-05-21T08:00:00-07:00,179.11,179.41,179.07,179.29,13121
2024-05-21T08:05:00-07:00,179.28,179.28,179.105,179.185,6888
2024-05-21T08:10:00-07:00,179.2,179.21,178.9,179,9572
2024-05-21T08:15:00-07:00,179.01,179.15,179.01,179.05,10503
2024-05-21T08:20:00-07:00,179.07,179.28,179.06,179.28,13037
2024-05-21T08:25:00-07:00,179.26,179.27,179.12,179.19,7141
2024-05-21T08:30:00-07:00,179.175,179.18,178.93,178.96,15012
2024-05-21T08:35:00-07:00,178.97,179.01,178.87,179,15111
2024-05-21T08:40:00-07:00,179,179.02,178.89,179.02,12263
2024-05-21T08:45:00-07:00,179.04,179.09,178.98,179.01,6204
2024-05-21T08:50:00-07:00,179.02,179.05,178.89,179,8877
2024-05-21T08:55:00-07:00,178.99,179.105,178.97,179.07,6450
2024-05-21T09:00:00-07:00,179.07,179.07,178.95,178.96,5889
2024-05-21T09:05:00-07:00,178.95,179.35,178.94,179.01,18384
2024-05-21T09:10:00-07:00,179.01,179.15,178.86,178.89,13624
2024-05-21T09:15:00-07:00,178.88,178.96,178.86,178.88,7340
2024-05-21T09:20:00-07:00,178.85,178.85,178.59,178.6,19821
2024-05-21T09:25:00-07:00,178.59,178.61,178.53,178.59,4419
2024-05-21T09:30:00-07:00,178.58,178.7,178.53,178.67,6536
2024-05-21T09:35:00-07:00,178.64,178.68,178.54,178.56,7989
2024-05-21T09:40:00-07:00,178.56,178.6,178.5,178.51,6460
2024-05-21T09:45:00-07:00,178.52,178.55,178.46,178.52,7522
2024-05-21T09:50:00-07:00,178.52,178.63,178.51,178.53,6329
2024-05-21T09:55:00-07:00,178.54,178.54,178.405,178.45,8091
2024-05-21T10:00:00-07:00,178.44,178.44,178.37,178.41,8046
2024-05-21T10:05:00-07:00,178.4,178.45,178.35,178.43,5397
2024-05-21T10:10:00-07:00,178.44,178.52,178.35,178.51,8033
2024-05-21T10:15:00-07:00,178.52,178.58,178.4,178.44,5280
2024-05-21T10:20:00-07:00,178.43,178.51,178.42,178.49,8657
2024-05-21T10:25:00-07:00,178.49,178.71,178.49,178.7,13324
2024-05-21T10:30:00-07:00,178.71,178.72,178.59,178.69,5757
2024-05-21T10:35:00-07:00,178.69,178.81,178.68,178.81,6763
2024-05-21T10:40:00-07:00,178.82,178.9,178.78,178.78,8916
2024-05-21T10:45:00-07:00,178.78,178.86,178.76,178.8,7821
2024-05-21T10:50:00-07:00,178.81,178.98,178.81,178.96,6191
2024-05-21T10:55:00-07:00,178.96,179.09,178.96,179.08,7482
2024-05-21T11:00:00-07:00,179.09,179.09,178.9,178.9,4926
2024-05-21T11:05:00-07:00,178.93,179.06,178.93,178.99,6610
2024-05-21T11:10:00-07:00,179,179.08,178.955,179.04,4521
2024-05-21T11:15:00-07:00,179.025,179.04,178.96,178.98,7583
2024-05-21T11:20:00-07:00,178.99,179.12,178.98,179.11,8847
2024-05-21T11:25:00-07:00,179.11,179.14,179.06,179.135,5666
2024-05-21T11:30:00-07:00,179.13,179.2,179.09,179.11,21348
2024-05-21T11:35:00-07:00,179.095,179.11,179.02,179.08,8795
2024-05-21T11:40:00-07:00,179.07,179.1,179.005,179.08,7008
2024-05-21T11:45:00-07:00,179.07,179.12,179.03,179.08,8508
2024-05-21T11:50:00-07:00,179.08,179.1,179.04,179.1,5900
2024-05-21T11:55:00-07:00,179.1,179.14,179.09,179.11,13247
2024-05-21T12:00:00-07:00,179.12,179.18,179.08,179.08,6625
2024-05-21T12:05:00-07:00,179.08,179.11,179.02,179.06,10214
2024-05-21T12:10:00-07:00,179.06,179.28,179.06,179.25,10410
2024-05-21T12:15:00-07:00,179.25,179.37,179.18,179.37,8310
2024-05-21T12:20:00-07:00,179.36,179.36,179.27,179.33,8517
2024-05-21T12:25:00-07:00,179.34,179.41,179.31,179.39,12856
2024-05-21T12:30:00-07:00,179.38,179.46,179.32,179.44,13397
2024-05-21T12:35:00-07:00,179.44,179.53,179.34,179.36,19783
2024-05-21T12:40:00-07:00,179.36,179.42,179.33,179.36,13399
2024-05-21T12:45:00-07:00,179.35,179.35,179.24,179.3,13874
2024-05-21T12:50:00-07:00,179.32,179.73,179.31,179.68,53052
2024-05-21T12:55:00-07:00,179.69,179.82,179.49,179.57,96572
2024-05-22T06:30:00-07:00,178.46,178.84,177.7,178.23,90553
2024-05-22T06:35:00-07:00,178.15,178.48,177.75,177.75,41582
2024-05-22T06:40:00-07:00,177.71,177.77,177.13,177.47,65576
2024-05-22T06:45:00-07:00,177.45,177.91,177.42,177.47,23904
2024-05-22T06:50:00-07:00,177.48,178,177.45,177.99,20671
2024-05-22T06:55:00-07:00,177.99,178.06,177.81,177.97,14177
2024-05-22T07:00:00-07:00,177.95,178.01,177.45,177.45,21424
2024-05-22T07:05:00-07:00,177.44,177.72,177.415,177.69,24262
2024-05-22T07:10:00-07:00,177.67,178.02,177.65,177.92,21828
2024-05-22T07:15:00-07:00,177.91,177.95,177.53,177.53,11652
2024-05-22T07:20:00-07:00,177.51,177.55,177.14,177.23,27245
2024-05-22T07:25:00-07:00,177.23,177.48,177.21,177.47,8814
2024-05-22T07:30:00-07:00,177.45,177.53,177.29,177.46,7558
2024-05-22T07:35:00-07:00,177.46,177.53,177.3,177.32,5615
2024-05-22T07:40:00-07:00,177.29,177.36,177.16,177.28,9531
2024-05-22T07:45:00-07:00,177.29,177.34,177.255,177.28,9578
2024-05-22T07:50:00-07:00,177.25,177.275,177.04,177.05,18822
2024-05-22T07:55:00-07:00,177.06,177.24,177.05,177.13,10408
2024-05-22T08:00:00-07:00,177.14,177.17,176.91,177.05,18531
2024-05-22T08:05:00-07:00,177.05,177.58,177.05,177.44,14989
2024-05-22T08:10:00-07:00,177.44,177.55,177.28,177.34,12645
2024-05-22T08:15:00-07:00,177.34,177.44,177.29,177.43,9410
2024-05-22T08:20:00-07:00,177.46,177.57,177.42,177.55,9137
2024-05-22T08:25:00-07:00,177.55,177.61,177.44,177.51,8527
2024-05-22T08:30:00-07:00,177.515,177.6,177.48,177.51,7453
2024-05-22T08:35:00-07:00,177.5,177.53,177.35,177.43,5547
2024-05-22T08:40:00-07:00,177.43,177.45,177.39,177.42,4646
2024-05-22T08:45:00-07:00,177.43,177.48,177.35,177.37,6227
2024-05-22T08:50:00-07:00,177.37,177.37,177.15,177.155,12200
2024-05-22T08:55:00-07:00,177.15,177.22,177.1,177.19,10535
2024-05-22T09:00:00-07:00,177.2,177.29,177.17,177.2,3696
2024-05-22T09:05:00-07:00,177.21,177.4,177.19,177.25,5096
2024-05-22T09:10:00-07:00,177.24,177.28,177.2,177.26,11640
2024-05-22T09:15:00-07:00,177.24,177.29,177.14,177.21,4537
2024-05-22T09:20:00-07:00,177.21,177.22,177.14,177.15,3705
2024-05-22T09:25:00-07:00,177.15,177.2,177.08,177.09,5044
2024-05-22T09:30:00-07:00,177.09,177.1,176.98,177.06,19308
2024-05-22T09:35:00-07:00,177.045,177.165,177.01,177.13,5215
2024-05-22T09:40:00-07:00,177.14,177.26,177.14,177.26,6132
2024-05-22T09:45:00-07:00,177.25,177.25,176.91,176.91,10486
2024-05-22T09:50:00-07:00,176.92,176.93,176.8,176.88,11046
2024-05-22T09:55:00-07:00,176.85,176.88,176.79,176.87,4370
2024-05-22T10:00:00-07:00,176.875,177.06,176.875,177.06,9449
2024-05-22T10:05:00-07:00,177.07,177.29,177.07,177.28,7197
2024-05-22T10:10:00-07:00,177.27,177.29,177.23,177.25,3424
2024-05-22T10:15:00-07:00,177.255,177.38,177.255,177.35,5507
2024-05-22T10:20:00-07:00,177.35,177.5,177.34,177.5,4706
2024-05-22T10:25:00-07:00,177.5,177.54,177.43,177.43,7055
2024-05-22T10:30:00-07:00,177.45,177.47,177.36,177.36,1820
2024-05-22T10:35:00-07:00,177.36,177.37,177.04,177.15,7101
2024-05-22T10:40:00-07:00,177.15,177.27,177.04,177.07,17453
2024-05-22T10:45:00-07:00,177.1,177.15,177,177.12,4472
2024-05-22T10:50:00-07:00,177.1,177.26,177.1,177.17,5290
2024-05-22T10:55:00-07:00,177.17,177.42,177.12,177.4,5616
2024-05-22T11:00:00-07:00,177.38,177.38,176.8,176.99,24942
2024-05-22T11:05:00-07:00,177.04,177.42,177.04,177.42,13876
2024-05-22T11:10:00-07:00,177.4,177.52,177.35,177.5,13425
2024-05-22T11:15:00-07:00,177.51,177.63,177.48,177.6,11798
2024-05-22T11:20:00-07:00,177.61,177.61,177.19,177.46,35250
2024-05-22T11:25:00-07:00,177.44,177.53,177.15,177.29,7253
2024-05-22T11:30:00-07:00,177.28,177.46,177.27,177.42,8077
2024-05-22T11:35:00-07:00,177.41,177.47,177.32,177.36,8629
2024-05-22T11:40:00-07:00,177.36,177.36,177.2,177.3,8257
2024-05-22T11:45:00-07:00,177.3,177.62,177.3,177.62,6110
2024-05-22T11:50:00-07:00,177.63,177.65,177.48,177.49,5317
2024-05-22T11:55:00-07:00,177.48,177.59,177.47,177.58,6940
2024-05-22T12:00:00-07:00,177.55,177.68,177.49,177.52,10923
2024-05-22T12:05:00-07:00,177.51,177.53,177.32,177.45,9261
2024-05-22T12:10:00-07:00,177.44,177.44,177.36,177.41,9066
2024-05-22T12:15:00-07:00,177.42,177.56,177.21,177.33,13490
2024-05-22T12:20:00-07:00,177.33,177.58,177.33,177.57,7193
2024-05-22T12:25:00-07:00,177.55,177.66,177.5,177.65,6481
2024-05-22T12:30:00-07:00,177.67,177.98,177.65,177.88,31434
2024-05-22T12:35:00-07:00,177.9,177.99,177.75,177.75,10975
2024-05-22T12:40:00-07:00,177.8,177.84,177.62,177.66,13608
2024-05-22T12:45:00-07:00,177.7,177.77,177.55,177.57,12535
2024-05-22T12:50:00-07:00,177.57,177.82,177.48,177.76,60269
2024-05-22T12:55:00-07:00,177.76,178.08,177.73,178.07,116335
2024-05-23T06:30:00-07:00,178.7,179.91,178.69,179.57,111790
2024-05-23T06:35:00-07:00,179.57,179.77,179.17,179.61,48054
2024-05-23T06:40:00-07:00,179.58,179.69,179.29,179.36,42791
2024-05-23T06:45:00-07:00,179.25,179.35,178.43,178.52,51687
2024-05-23T06:50:00-07:00,178.52,178.54,178.07,178.19,21091
2024-05-23T06:55:00-07:00,178.18,178.34,178.05,178.3,49701
2024-05-23T07:00:00-07:00,178.29,178.71,177.83,177.88,53235
2024-05-23T07:05:00-07:00,177.91,178.15,177.81,178.02,22848
2024-05-23T07:10:00-07:00,178.02,178.27,177.85,178.08,18439
2024-05-23T07:15:00-07:00,178.03,178.1,177.63,177.63,18556
2024-05-23T07:20:00-07:00,177.64,177.83,177.53,177.73,21018
2024-05-23T07:25:00-07:00,177.72,177.76,177.59,177.66,11894
2024-05-23T07:30:00-07:00,177.67,177.69,177.35,177.37,21620
2024-05-23T07:35:00-07:00,177.41,177.6,177.36,177.42,18328
2024-05-23T07:40:00-07:00,177.43,177.45,177.07,177.15,19157
2024-05-23T07:45:00-07:00,177.16,177.31,177.15,177.29,20140
2024-05-23T07:50:00-07:00,177.3,177.3,177.075,177.075,19268
2024-05-23T07:55:00-07:00,177.06,177.14,176.97,177.12,30802
2024-05-23T08:00:00-07:00,177.12,177.41,177.1,177.28,37115
2024-05-23T08:05:00-07:00,177.3,177.67,177.17,177.62,32625
2024-05-23T08:10:00-07:00,177.6,177.78,177.58,177.61,16540
2024-05-23T08:15:00-07:00,177.6,177.73,177.48,177.5,8598
2024-05-23T08:20:00-07:00,177.51,177.64,177.5,177.59,13039
2024-05-23T08:25:00-07:00,177.59,177.59,177.45,177.54,10410
2024-05-23T08:30:00-07:00,177.53,177.65,177.53,177.64,8974
2024-05-23T08:35:00-07:00,177.65,177.87,177.65,177.78,10005
2024-05-23T08:40:00-07:00,177.81,177.82,177.66,177.74,11143
2024-05-23T08:45:00-07:00,177.74,177.8,177.68,177.74,6521
2024-05-23T08:50:00-07:00,177.8,177.95,177.78,177.95,11877
2024-05-23T08:55:00-07:00,177.97,177.97,177.83,177.88,11491
2024-05-23T09:00:00-07:00,177.87,177.95,177.8,177.81,6264
2024-05-23T09:05:00-07:00,177.8,177.81,177.64,177.71,3399
2024-05-23T09:10:00-07:00,177.69,177.72,177.5,177.57,13773
2024-05-23T09:15:00-07:00,177.56,177.59,177.49,177.58,4975
2024-05-23T09:20:00-07:00,177.59,177.77,177.52,177.52,11490
2024-05-23T09:25:00-07:00,177.51,177.57,177.5,177.53,4219
2024-05-23T09:30:00-07:00,177.54,177.55,177.41,177.47,7271
2024-05-23T09:35:00-07:00,177.48,177.48,177.39,177.39,5410
2024-05-23T09:40:00-07:00,177.39,177.41,177.29,177.3,4120
2024-05-23T09:45:00-07:00,177.32,177.32,176.96,176.98,8405
2024-05-23T09:50:00-07:00,176.99,176.99,176.76,176.85,11137
2024-05-23T09:55:00-07:00,176.83,176.91,176.57,176.58,11823
2024-05-23T10:00:00-07:00,176.59,176.65,176.44,176.495,9660
2024-05-23T10:05:00-07:00,176.53,176.6,176.37,176.46,9485
2024-05-23T10:10:00-07:00,176.47,176.59,176.46,176.56,9070
2024-05-23T10:15:00-07:00,176.55,176.63,176.35,176.41,10799
2024-05-23T10:20:00-07:00,176.42,176.55,176.3,176.53,8470
2024-05-23T10:25:00-07:00,176.51,176.53,176.37,176.45,6671
2024-05-23T10:30:00-07:00,176.45,176.45,176.3,176.36,4707
2024-05-23T10:35:00-07:00,176.34,176.34,175.87,175.89,18936
2024-05-23T10:40:00-07:00,175.92,176.1,175.56,175.63,14160
2024-05-23T10:45:00-07:00,175.64,175.77,175.56,175.77,13705
2024-05-23T10:50:00-07:00,175.77,175.93,175.67,175.76,15906
2024-05-23T10:55:00-07:00,175.76,175.86,175.6,175.63,12805
2024-05-23T11:00:00-07:00,175.62,175.75,175.59,175.63,12209
2024-05-23T11:05:00-07:00,175.6,175.66,175.36,175.44,13013
2024-05-23T11:10:00-07:00,175.45,175.53,175.34,175.46,6789
2024-05-23T11:15:00-07:00,175.44,175.65,175.2,175.2,11891
2024-05-23T11:20:00-07:00,175.2,175.45,175.19,175.31,18615
2024-05-23T11:25:00-07:00,175.29,175.67,175.29,175.56,7837
2024-05-23T11:30:00-07:00,175.51,175.58,175.29,175.34,6951
2024-05-23T11:35:00-07:00,175.34,175.43,175.26,175.4,8457
2024-05-23T11:40:00-07:00,175.39,175.45,175.11,175.14,11189
2024-05-23T11:45:00-07:00,175.18,175.26,174.88,174.89,34515
2024-05-23T11:50:00-07:00,174.89,174.95,174.81,174.84,8325
2024-05-23T11:55:00-07:00,174.87,174.91,174.54,174.77,19282
2024-05-23T12:00:00-07:00,174.77,174.88,174.67,174.72,14266
2024-05-23T12:05:00-07:00,174.71,174.94,174.62,174.93,21346
2024-05-23T12:10:00-07:00,174.9,174.9,174.62,174.8,23168
2024-05-23T12:15:00-07:00,174.8,175.04,174.73,174.92,21019
2024-05-23T12:20:00-07:00,174.93,174.96,174.67,174.79,14046
2024-05-23T12:25:00-07:00,174.78,174.84,174.65,174.81,14087
2024-05-23T12:30:00-07:00,174.79,175.05,174.76,175.04,19017
2024-05-23T12:35:00-07:00,175.08,175.18,174.92,175.04,8889
2024-05-23T12:40:00-07:00,175.06,175.26,174.98,175.22,15645
2024-05-23T12:45:00-07:00,175.23,175.27,175.07,175.19,20792
2024-05-23T12:50:00-07:00,175.23,175.35,174.79,175.01,63284
2024-05-23T12:55:00-07:00,174.9,175.15,174.64,175.09,97823
2024-05-24T06:30:00-07:00,176.46,177.16,176.38,176.84,77048
2024-05-24T06:35:00-07:00,176.85,177.04,175.64,175.7,52962
2024-05-24T06:40:00-07:00,175.75,176.33,175.72,176.2,30362
2024-05-24T06:45:00-07:00,176.22,176.38,175.62,175.67,28305
2024-05-24T06:50:00-07:00,175.71,175.89,175.42,175.465,21208
2024-05-24T06:55:00-07:00,175.47,175.55,175.31,175.46,27322
2024-05-24T07:00:00-07:00,175.5,175.9,175.47,175.51,20758
2024-05-24T07:05:00-07:00,175.5,175.8,175.19,175.79,27990
2024-05-24T07:10:00-07:00,175.8,176.25,175.8,176.16,21025
2024-05-24T07:15:00-07:00,176.15,176.32,176.07,176.1,20517
2024-05-24T07:20:00-07:00,176.14,176.27,175.96,176,16529
2024-05-24T07:25:00-07:00,176,176.34,175.94,176.3,9685
2024-05-24T07:30:00-07:00,176.33,176.41,176.22,176.4,7981
2024-05-24T07:35:00-07:00,176.37,176.67,176.33,176.63,17037
2024-05-24T07:40:00-07:00,176.63,176.73,176.33,176.33,10283
2024-05-24T07:45:00-07:00,176.32,176.61,176.26,176.56,11568
2024-05-24T07:50:00-07:00,176.57,176.75,176.5,176.74,14046
2024-05-24T07:55:00-07:00,176.77,176.86,176.72,176.73,12604
2024-05-24T08:00:00-07:00,176.73,177.01,176.7,176.97,20853
2024-05-24T08:05:00-07:00,176.98,176.98,176.82,176.89,11659
2024-05-24T08:10:00-07:00,176.89,177.18,176.89,177.11,19816
2024-05-24T08:15:00-07:00,177.11,177.12,176.88,176.92,13558
2024-05-24T08:20:00-07:00,176.93,177.01,176.84,176.85,8709
2024-05-24T08:25:00-07:00,176.84,176.88,176.7,176.8,9118
2024-05-24T08:30:00-07:00,176.84,176.84,176.55,176.58,7968
2024-05-24T08:35:00-07:00,176.55,176.65,176.39,176.4,18648
2024-05-24T08:40:00-07:00,176.4,176.7,176.4,176.68,8296
2024-05-24T08:45:00-07:00,176.66,176.69,176.54,176.59,7585
2024-05-24T08:50:00-07:00,176.58,176.68,176.48,176.68,4770
2024-05-24T08:55:00-07:00,176.7,176.72,176.51,176.6,9462
2024-05-24T09:00:00-07:00,176.61,176.67,176.57,176.63,7248
2024-05-24T09:05:00-07:00,176.6,176.89,176.58,176.79,15391
2024-05-24T09:10:00-07:00,176.78,176.95,176.78,176.9,19278
2024-05-24T09:15:00-07:00,176.91,177,176.85,176.97,7105
2024-05-24T09:20:00-07:00,176.98,176.99,176.82,176.85,5745
2024-05-24T09:25:00-07:00,176.86,176.96,176.85,176.91,6976
2024-05-24T09:30:00-07:00,176.925,176.97,176.8,176.84,12118
2024-05-24T09:35:00-07:00,176.85,176.86,176.67,176.68,16022
2024-05-24T09:40:00-07:00,176.66,176.73,176.6,176.61,7980
2024-05-24T09:45:00-07:00,176.61,176.74,176.6,176.73,7436
2024-05-24T09:50:00-07:00,176.75,176.97,176.73,176.97,9781
2024-05-24T09:55:00-07:00,176.95,176.97,176.77,176.86,9512
2024-05-24T10:00:00-07:00,176.85,177.09,176.85,176.99,16044
2024-05-24T10:05:00-07:00,176.99,177.05,176.93,177.01,6331
2024-05-24T10:10:00-07:00,177,177.08,176.98,177.04,12331
2024-05-24T10:15:00-07:00,177.06,177.06,176.96,177,4201
2024-05-24T10:20:00-07:00,177.01,177.05,176.86,176.955,7594
2024-05-24T10:25:00-07:00,176.97,177.05,176.97,176.99,8098
2024-05-24T10:30:00-07:00,176.98,176.98,176.85,176.92,6476
2024-05-24T10:35:00-07:00,176.93,177.02,176.91,177,5409
2024-05-24T10:40:00-07:00,177,177,176.87,176.94,4940
2024-05-24T10:45:00-07:00,176.97,176.98,176.9,176.93,4217
2024-05-24T10:50:00-07:00,176.93,176.97,176.88,176.96,3384
2024-05-24T10:55:00-07:00,176.96,177.05,176.94,176.94,9612
2024-05-24T11:00:00-07:00,176.94,177.2,176.94,177.14,10990
2024-05-24T11:05:00-07:00,177.14,177.19,177.06,177.12,7259
2024-05-24T11:10:00-07:00,177.12,177.12,177.02,177.09,10593
2024-05-24T11:15:00-07:00,177.1,177.28,177.09,177.26,11242
2024-05-24T11:20:00-07:00,177.26,177.31,177.1,177.1,10244
2024-05-24T11:25:00-07:00,177.09,177.12,176.94,176.96,9030
2024-05-24T11:30:00-07:00,176.95,176.96,176.79,176.86,5125
2024-05-24T11:35:00-07:00,176.86,176.89,176.77,176.85,4845
2024-05-24T11:40:00-07:00,176.84,176.87,176.76,176.78,6562
2024-05-24T11:45:00-07:00,176.76,176.85,176.71,176.83,4686
2024-05-24T11:50:00-07:00,176.82,176.87,176.65,176.66,8508
2024-05-24T11:55:00-07:00,176.66,176.68,176.52,176.57,13933
2024-05-24T12:00:00-07:00,176.55,176.56,176.27,176.39,15600
2024-05-24T12:05:00-07:00,176.37,176.55,176.37,176.5,7600
2024-05-24T12:10:00-07:00,176.51,176.6,176.44,176.45,8040
2024-05-24T12:15:00-07:00,176.45,176.53,176.42,176.52,10181
2024-05-24T12:20:00-07:00,176.54,176.54,176.42,176.44,10631
2024-05-24T12:25:00-07:00,176.45,176.47,176.39,176.42,9340
2024-05-24T12:30:00-07:00,176.4,176.56,176.37,176.5,13500
2024-05-24T12:35:00-07:00,176.5,176.66,176.46,176.63,20796
2024-05-24T12:40:00-07:00,176.63,176.68,176.52,176.59,14754
2024-05-24T12:45:00-07:00,176.58,176.58,176.38,176.38,19857
2024-05-24T12:50:00-07:00,176.36,176.55,176.21,176.38,59317
